,Region ID,Size Rank,Region Name,Region Type,State Name,Date,Median Days Pending,Median Days Pending Rolling Avg,ID,Name,State,Country,Longitude,Latitude,full_name,Temperature,Temperature (Farenheit)
0,394913,1,"New York, NY",msa,NY,2019-12-07,70.0,67.33333333333333,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",269.93,26.204
1,394913,1,"New York, NY",msa,NY,2019-12-14,76.0,71.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",275.8075,36.784
2,394913,1,"New York, NY",msa,NY,2019-12-21,72.0,72.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",261.21500000000003,10.517
3,394913,1,"New York, NY",msa,NY,2019-12-28,80.0,76.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",278.0075,40.744
4,394913,1,"New York, NY",msa,NY,2020-01-04,84.0,78.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",278.72249999999997,42.03
5,394913,1,"New York, NY",msa,NY,2020-01-11,81.0,81.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.9875,44.308
6,394913,1,"New York, NY",msa,NY,2020-01-18,90.0,85.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",260.0925,8.496
7,394913,1,"New York, NY",msa,NY,2020-01-25,83.0,84.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.36,37.778
8,394913,1,"New York, NY",msa,NY,2020-02-01,78.0,83.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",272.3875,30.628
9,394913,1,"New York, NY",msa,NY,2020-02-08,65.0,75.33333333333333,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",265.405,18.059
10,394913,1,"New York, NY",msa,NY,2020-02-15,65.0,69.33333333333333,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",257.1325,3.169
11,394913,1,"New York, NY",msa,NY,2020-02-22,64.0,64.66666666666667,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",268.29999999999995,23.27
12,394913,1,"New York, NY",msa,NY,2020-02-29,47.0,58.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",267.8575,22.474
13,394913,1,"New York, NY",msa,NY,2020-03-07,41.0,50.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",272.8175,31.402
14,394913,1,"New York, NY",msa,NY,2020-03-14,36.0,41.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.09000000000003,39.092
15,394913,1,"New York, NY",msa,NY,2020-03-21,33.0,36.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.76,40.298
16,394913,1,"New York, NY",msa,NY,2020-03-28,50.0,39.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.7075,38.404
17,394913,1,"New York, NY",msa,NY,2020-04-04,41.0,41.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.6925,43.777
18,394913,1,"New York, NY",msa,NY,2020-04-11,42.0,44.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",275.165,35.627
19,394913,1,"New York, NY",msa,NY,2020-04-18,45.0,42.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",274.88250000000005,35.119
20,394913,1,"New York, NY",msa,NY,2020-04-25,49.0,45.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",280.59,45.392
21,394913,1,"New York, NY",msa,NY,2020-05-02,54.0,49.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",282.03499999999997,47.993
22,394913,1,"New York, NY",msa,NY,2020-05-09,58.0,53.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",274.03000000000003,33.584
23,394913,1,"New York, NY",msa,NY,2020-05-16,58.0,56.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.6875,59.968
24,394913,1,"New York, NY",msa,NY,2020-05-23,55.0,57.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",293.65,68.9
25,394913,1,"New York, NY",msa,NY,2020-05-30,41.0,51.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",291.575,65.165
26,394913,1,"New York, NY",msa,NY,2020-06-06,37.0,44.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.935,71.213
27,394913,1,"New York, NY",msa,NY,2020-06-13,33.0,37.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",284.96500000000003,53.267
28,394913,1,"New York, NY",msa,NY,2020-06-20,30.0,33.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.82,72.806
29,394913,1,"New York, NY",msa,NY,2020-06-27,29.0,30.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",291.7475,65.476
30,394913,1,"New York, NY",msa,NY,2020-07-04,28.0,29.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.2075,69.904
31,394913,1,"New York, NY",msa,NY,2020-07-11,27.0,28.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",296.33,73.724
32,394913,1,"New York, NY",msa,NY,2020-07-18,29.0,28.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.21,69.908
33,394913,1,"New York, NY",msa,NY,2020-07-25,28.0,28.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.49250000000006,72.217
34,394913,1,"New York, NY",msa,NY,2020-08-01,29.0,28.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.615,70.637
35,394913,1,"New York, NY",msa,NY,2020-08-08,29.0,28.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.46999999999997,70.376
36,394913,1,"New York, NY",msa,NY,2020-08-15,29.0,29.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.2,71.69
37,394913,1,"New York, NY",msa,NY,2020-08-22,29.0,29.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.19,69.872
38,394913,1,"New York, NY",msa,NY,2020-08-29,34.0,30.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",293.655,68.909
39,394913,1,"New York, NY",msa,NY,2020-09-05,34.0,32.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.9075,60.364
40,394913,1,"New York, NY",msa,NY,2020-09-12,33.0,33.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",285.7575,54.694
41,394913,1,"New York, NY",msa,NY,2020-09-19,30.0,32.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.9875,44.308
42,394913,1,"New York, NY",msa,NY,2020-09-26,29.0,30.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",291.71500000000003,65.417
43,394913,1,"New York, NY",msa,NY,2020-10-03,32.0,30.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",283.46500000000003,50.567
44,394913,1,"New York, NY",msa,NY,2020-10-10,33.0,31.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",287.72,58.226
45,394913,1,"New York, NY",msa,NY,2020-10-17,30.0,31.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.56,39.938
46,394913,1,"New York, NY",msa,NY,2020-10-24,31.0,31.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",290.34,62.942
47,394913,1,"New York, NY",msa,NY,2020-10-31,32.0,31.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",272.23749999999995,30.357
48,394913,1,"New York, NY",msa,NY,2020-11-07,36.0,33.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",285.57000000000005,54.356
49,394913,1,"New York, NY",msa,NY,2020-11-14,34.0,34.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.5925,43.596
50,394913,1,"New York, NY",msa,NY,2020-11-21,36.0,35.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",282.86750000000006,49.492
51,394913,1,"New York, NY",msa,NY,2020-11-28,37.0,35.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.16249999999997,42.822
52,394913,1,"New York, NY",msa,NY,2020-12-05,40.0,37.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.7925,38.557
53,394913,1,"New York, NY",msa,NY,2020-12-12,41.0,39.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.35249999999996,39.564
54,394913,1,"New York, NY",msa,NY,2020-12-19,43.0,41.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",263.49,14.612
55,394913,1,"New York, NY",msa,NY,2020-12-26,47.0,43.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",270.7975,27.766
56,394913,1,"New York, NY",msa,NY,2021-01-02,53.0,47.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",273.3225,32.311
57,394913,1,"New York, NY",msa,NY,2021-01-09,55.0,51.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",264.1525,15.804
58,394913,1,"New York, NY",msa,NY,2021-01-16,69.0,59.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",275.0025,35.335
59,394913,1,"New York, NY",msa,NY,2021-01-23,47.0,57.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",267.8125,22.393
60,394913,1,"New York, NY",msa,NY,2021-01-30,46.0,54.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",258.22,5.126
61,394913,1,"New York, NY",msa,NY,2021-02-06,57.0,50.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",272.6475,31.096
62,394913,1,"New York, NY",msa,NY,2021-02-13,30.0,44.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",258.6425,5.887
63,394913,1,"New York, NY",msa,NY,2021-02-20,34.0,40.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",268.2425,23.167
64,394913,1,"New York, NY",msa,NY,2021-02-27,36.0,33.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",273.2625,32.203
65,394913,1,"New York, NY",msa,NY,2021-03-06,35.0,35.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",266.3075,19.684
66,394913,1,"New York, NY",msa,NY,2021-03-13,31.0,34.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",274.65000000000003,34.7
67,394913,1,"New York, NY",msa,NY,2021-03-20,24.0,30.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",271.4925,29.017
68,394913,1,"New York, NY",msa,NY,2021-03-27,24.0,26.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",278.66499999999996,41.927
69,394913,1,"New York, NY",msa,NY,2021-04-03,25.0,24.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",271.75,29.48
70,394913,1,"New York, NY",msa,NY,2021-04-10,26.0,25.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",287.3875,57.628
71,394913,1,"New York, NY",msa,NY,2021-04-17,27.0,26.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",278.29249999999996,41.256
72,394913,1,"New York, NY",msa,NY,2021-04-24,23.0,25.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",282.23749999999995,48.357
73,394913,1,"New York, NY",msa,NY,2021-05-01,24.0,24.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.0425,37.207
74,394913,1,"New York, NY",msa,NY,2021-05-08,25.0,24.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",280.48749999999995,45.207
75,394913,1,"New York, NY",msa,NY,2021-05-15,26.0,25.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",285.74750000000006,54.676
76,394913,1,"New York, NY",msa,NY,2021-05-22,26.0,25.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.635,72.473
77,394913,1,"New York, NY",msa,NY,2021-05-29,27.0,26.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.8525,44.065
78,394913,1,"New York, NY",msa,NY,2021-06-05,28.0,27.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.6175,70.642
79,394913,1,"New York, NY",msa,NY,2021-06-12,28.0,27.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.6225,67.051
80,394913,1,"New York, NY",msa,NY,2021-06-19,28.0,28.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.0425,69.607
81,394913,1,"New York, NY",msa,NY,2021-06-26,29.0,28.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.4475,72.136
82,394913,1,"New York, NY",msa,NY,2021-07-03,29.0,28.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",290.19999999999993,62.69
83,394913,1,"New York, NY",msa,NY,2021-07-10,31.0,29.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.76750000000004,67.312
84,394913,1,"New York, NY",msa,NY,2021-07-17,32.0,30.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.9075,67.564
85,394913,1,"New York, NY",msa,NY,2021-07-24,32.0,31.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",291.71250000000003,65.413
86,394913,1,"New York, NY",msa,NY,2021-07-31,33.0,32.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",287.5875,57.988
87,394913,1,"New York, NY",msa,NY,2021-08-07,38.0,34.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.9525,73.045
88,394913,1,"New York, NY",msa,NY,2021-08-14,29.0,33.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",295.94500000000005,73.031
89,394913,1,"New York, NY",msa,NY,2021-08-21,33.0,33.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",296.2875,73.648
90,394913,1,"New York, NY",msa,NY,2021-08-28,33.0,31.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.4425,70.327
91,394913,1,"New York, NY",msa,NY,2021-09-04,34.0,33.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.8625,60.283
92,394913,1,"New York, NY",msa,NY,2021-09-11,38.0,35.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.0575,58.834
93,394913,1,"New York, NY",msa,NY,2021-09-18,39.0,37.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.07,69.656
94,394913,1,"New York, NY",msa,NY,2021-09-25,38.0,38.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",285.945,55.031
95,394913,1,"New York, NY",msa,NY,2021-10-02,35.0,37.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",284.6225,52.651
96,394913,1,"New York, NY",msa,NY,2021-10-09,36.0,36.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",290.3025,62.875
97,394913,1,"New York, NY",msa,NY,2021-10-16,35.0,35.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.9425,67.627
98,394913,1,"New York, NY",msa,NY,2021-10-23,36.0,35.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.93,40.604
99,394913,1,"New York, NY",msa,NY,2021-10-30,35.0,35.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",281.97249999999997,47.88
100,394913,1,"New York, NY",msa,NY,2021-11-06,36.0,35.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",274.70250000000004,34.795
101,394913,1,"New York, NY",msa,NY,2021-11-13,39.0,36.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.29499999999996,43.061
102,394913,1,"New York, NY",msa,NY,2021-11-20,39.0,38.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",272.19,30.272
103,394913,1,"New York, NY",msa,NY,2021-11-27,42.0,40.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",270.97,28.076
104,394913,1,"New York, NY",msa,NY,2021-12-04,47.0,42.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",271.8725,29.701
105,394913,1,"New York, NY",msa,NY,2021-12-11,41.0,43.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.42,37.886
106,394913,1,"New York, NY",msa,NY,2021-12-18,43.0,43.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",274.7275,34.84
107,394913,1,"New York, NY",msa,NY,2021-12-25,41.0,41.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",272.66499999999996,31.127
108,394913,1,"New York, NY",msa,NY,2022-01-01,48.0,44.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",278.075,40.865
109,394913,1,"New York, NY",msa,NY,2022-01-08,54.0,47.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",262.4675,12.771
110,394913,1,"New York, NY",msa,NY,2022-01-15,50.0,50.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",257.0425,3.007
111,394913,1,"New York, NY",msa,NY,2022-01-22,44.0,49.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",254.5025,-1.565
112,394913,1,"New York, NY",msa,NY,2022-01-29,41.0,45.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",258.9075,6.364
113,394913,1,"New York, NY",msa,NY,2022-02-05,32.0,39.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",262.0025,11.935
114,394913,1,"New York, NY",msa,NY,2022-02-12,28.0,33.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",278.5075,41.644
115,394913,1,"New York, NY",msa,NY,2022-02-19,28.0,29.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",265.71500000000003,18.617
116,394913,1,"New York, NY",msa,NY,2022-02-26,25.0,27.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",264.055,15.629
117,394913,1,"New York, NY",msa,NY,2022-03-05,26.0,26.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",265.2975,17.866
118,394913,1,"New York, NY",msa,NY,2022-03-12,23.0,24.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",274.895,35.141
119,394913,1,"New York, NY",msa,NY,2022-03-19,23.0,24.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",287.13,57.164
120,394913,1,"New York, NY",msa,NY,2022-03-26,21.0,22.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.32750000000004,39.52
121,394913,1,"New York, NY",msa,NY,2022-04-02,22.0,22.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",273.575,32.765
122,394913,1,"New York, NY",msa,NY,2022-04-09,22.0,21.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.3175,43.102
123,394913,1,"New York, NY",msa,NY,2022-04-16,21.0,21.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",281.5125,47.053
124,394913,1,"New York, NY",msa,NY,2022-04-23,22.0,21.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.7425,43.867
125,394913,1,"New York, NY",msa,NY,2022-04-30,24.0,22.333333333333332,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",277.9875,40.708
126,394913,1,"New York, NY",msa,NY,2022-05-07,23.0,23.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",284.1275,51.76
127,394913,1,"New York, NY",msa,NY,2022-05-14,21.0,22.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.26750000000004,70.012
128,394913,1,"New York, NY",msa,NY,2022-05-21,22.0,22.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",296.0325,73.189
129,394913,1,"New York, NY",msa,NY,2022-05-28,22.0,21.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",290.6875,63.568
130,394913,1,"New York, NY",msa,NY,2022-06-04,24.0,22.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",287.7575,58.294
131,394913,1,"New York, NY",msa,NY,2022-06-11,25.0,23.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.565,59.747
132,394913,1,"New York, NY",msa,NY,2022-06-18,26.0,25.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.76,60.098
133,394913,1,"New York, NY",msa,NY,2022-06-25,27.0,26.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.76,67.298
134,394913,1,"New York, NY",msa,NY,2022-07-02,27.0,26.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",296.195,73.481
135,394913,1,"New York, NY",msa,NY,2022-07-09,33.0,29.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",291.98999999999995,65.912
136,394913,1,"New York, NY",msa,NY,2022-07-16,30.0,30.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",293.2125,68.113
137,394913,1,"New York, NY",msa,NY,2022-07-23,30.0,31.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",296.6375,74.278
138,394913,1,"New York, NY",msa,NY,2022-07-30,32.0,30.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.5825,66.979
139,394913,1,"New York, NY",msa,NY,2022-08-06,31.0,31.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",297.6725,76.141
140,394913,1,"New York, NY",msa,NY,2022-08-13,34.0,32.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",288.9825,60.499
141,394913,1,"New York, NY",msa,NY,2022-08-20,34.0,33.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",294.8275,71.02
142,394913,1,"New York, NY",msa,NY,2022-08-27,33.0,33.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",293.28499999999997,68.243
143,394913,1,"New York, NY",msa,NY,2022-09-03,37.0,34.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",291.9825,65.899
144,394913,1,"New York, NY",msa,NY,2022-09-10,43.0,37.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",292.765,67.307
145,394913,1,"New York, NY",msa,NY,2022-09-17,40.0,40.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",286.84250000000003,56.647
146,394913,1,"New York, NY",msa,NY,2022-09-24,35.0,39.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",280.495,45.221
147,394913,1,"New York, NY",msa,NY,2022-10-01,30.0,35.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",283.03249999999997,49.788
148,394913,1,"New York, NY",msa,NY,2022-10-08,32.0,32.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",280.0975,44.506
149,394913,1,"New York, NY",msa,NY,2022-10-15,33.0,31.666666666666668,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",282.9775,49.69
150,394913,1,"New York, NY",msa,NY,2022-10-22,33.0,32.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",284.085,51.683
151,394913,1,"New York, NY",msa,NY,2022-10-29,34.0,33.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",279.98999999999995,44.312
152,394913,1,"New York, NY",msa,NY,2022-11-05,35.0,34.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",290.7475,63.676
153,394913,1,"New York, NY",msa,NY,2022-11-12,36.0,35.0,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",287.95,58.64
154,394913,1,"New York, NY",msa,NY,2022-11-19,38.0,36.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",270.8675,27.892
155,394913,1,"New York, NY",msa,NY,2022-11-26,38.0,37.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.33,37.724
156,394913,1,"New York, NY",msa,NY,2022-12-03,42.0,39.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",276.775,38.525
157,394913,1,"New York, NY",msa,NY,2022-12-10,42.0,40.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",269.88,26.114
158,394913,1,"New York, NY",msa,NY,2022-12-17,46.0,43.333333333333336,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",273.1,31.91
159,394913,1,"New York, NY",msa,NY,2022-12-24,49.0,45.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",259.8125,7.993
160,394913,1,"New York, NY",msa,NY,2022-12-31,57.0,50.666666666666664,5128638.0,New York,NY,US,-75.499901,43.000351,"New York, NY",281.1175,46.342
161,753899,2,"Los Angeles, CA",msa,CA,2019-12-07,29.0,26.333333333333332,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",287.515,57.857
162,753899,2,"Los Angeles, CA",msa,CA,2019-12-14,31.0,28.666666666666668,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",287.89000000000004,58.532
163,753899,2,"Los Angeles, CA",msa,CA,2019-12-21,29.0,29.666666666666668,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",288.0475,58.816
164,753899,2,"Los Angeles, CA",msa,CA,2019-12-28,32.0,30.666666666666668,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",282.5075,48.844
165,753899,2,"Los Angeles, CA",msa,CA,2020-01-04,38.0,33.0,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",286.71,56.408
166,753899,2,"Los Angeles, CA",msa,CA,2020-01-11,37.0,35.666666666666664,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",283.85,51.26
167,753899,2,"Los Angeles, CA",msa,CA,2020-01-18,26.0,33.666666666666664,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",283.47,50.576
168,753899,2,"Los Angeles, CA",msa,CA,2020-01-25,15.0,26.0,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",287.48249999999996,57.798
169,753899,2,"Los Angeles, CA",msa,CA,2020-02-01,14.0,18.333333333333332,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",290.3125,62.893
170,753899,2,"Los Angeles, CA",msa,CA,2020-02-08,15.0,14.666666666666666,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",285.3375,53.938
171,753899,2,"Los Angeles, CA",msa,CA,2020-02-15,14.0,14.333333333333334,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",285.53499999999997,54.293
172,753899,2,"Los Angeles, CA",msa,CA,2020-02-22,14.0,14.333333333333334,5368361.0,Los Angeles,CA,US,-118.243683,34.052231,"Los Angeles, CA",289.805,61.979
